origin_id,destination_id,flow,dist_m,day_type,t_id
plot_4920,plot_4897,3.679314401277248e-08,0.022811785556815647,weekday,WD_NT
plot_12514,plot_7282,3.679236076158603e-08,0.027711047173455437,weekday,WD_NT
plot_16632,plot_9758,3.679032988977439e-08,0.02146480148009718,weekday,WD_NT
plot_6841,plot_4681,3.678876485160091e-08,0.021219826460416643,weekday,WD_NT
plot_7984,plot_6695,3.6783945715208746e-08,0.014257445844535586,weekday,WD_NT
plot_6749,plot_14803,3.678371093812694e-08,0.004697970017998639,weekday,WD_NT
plot_7671,plot_19484,3.6783299141656445e-08,0.018596477995849913,weekday,WD_NT
plot_7787,plot_17040,3.678290306104925e-08,0.02595138352169608,weekday,WD_NT
plot_16799,plot_7631,3.6782020939106234e-08,0.024800562917000286,weekday,WD_NT
plot_16290,plot_16632,3.6781851275995145e-08,0.01689075443252912,weekday,WD_NT
plot_6841,plot_7632,3.678062959321389e-08,0.010920827122977126,weekday,WD_NT
plot_16797,plot_6778,3.6780047324936345e-08,0.027648665385870862,weekday,WD_NT
plot_7787,plot_18647,3.677932555187357e-08,0.006268034755813408,weekday,WD_NT
plot_6841,plot_7183,3.677914460192651e-08,0.007608694858520023,weekday,WD_NT
plot_7282,plot_7960,3.677909656223008e-08,0.02485620997678576,weekday,WD_NT
plot_9675,plot_4897,3.677641098768951e-08,0.041227046260675665,weekday,WD_NT
plot_10618,plot_4897,3.67762722982505e-08,0.026302840286171372,weekday,WD_NT
plot_6841,plot_8858,3.6775710556750235e-08,0.008338589540803052,weekday,WD_NT
plot_9764,plot_3715,3.677500339578199e-08,0.05041519914837504,weekday,WD_NT
plot_11099,plot_19484,3.677401496595954e-08,0.02394720798297921,weekday,WD_NT
plot_6841,plot_6207,3.677290764051966e-08,0.008877691630146739,weekday,WD_NT
plot_7283,plot_10603,3.677120619751284e-08,0.02042849358738621,weekday,WD_NT
plot_7984,plot_10618,3.677110835251218e-08,0.008104722737392381,weekday,WD_NT
plot_18404,plot_7282,3.676815629732057e-08,0.019487422747248403,weekday,WD_NT
plot_14797,plot_18940,3.676792993920133e-08,0.03303142626348523,weekday,WD_NT
plot_11822,plot_7984,3.676738596844158e-08,0.034172009982741045,weekday,WD_NT
plot_19484,plot_11822,3.6767212346865923e-08,0.02162004724717706,weekday,WD_NT
plot_16632,plot_18751,3.676370161629216e-08,0.02776435098989125,weekday,WD_NT
plot_16799,plot_6750,3.676286822601452e-08,0.0029713862101764105,weekday,WD_NT
plot_6841,plot_6771,3.67611009024458e-08,0.02569989054004797,weekday,WD_NT
plot_7960,plot_16826,3.6761079645389875e-08,0.024144232346879655,weekday,WD_NT
plot_3715,plot_716,3.676048898682949e-08,0.011692241708060009,weekday,WD_NT
plot_6841,plot_8981,3.675783749280875e-08,0.017098976843366986,weekday,WD_NT
plot_6202,plot_19484,3.675731381845923e-08,0.006577052496368666,weekday,WD_NT
plot_16799,plot_11940,3.675696075001797e-08,0.024121256485726935,weekday,WD_NT
plot_6749,plot_9183,3.6753960934935915e-08,0.026638183258248405,weekday,WD_NT
plot_16797,plot_19821,3.675321321551414e-08,0.030696119750223162,weekday,WD_NT
plot_11571,plot_4897,3.6753100260693385e-08,0.024896762310986906,weekday,WD_NT
plot_14797,plot_5918,3.6751511547433864e-08,0.039620988874335863,weekday,WD_NT
plot_7282,plot_19921,3.6749847861153935e-08,0.026718417638967373,weekday,WD_NT
plot_6609,plot_4897,3.67485980814935e-08,0.031794710622521975,weekday,WD_NT
plot_77,plot_19484,3.674859474203273e-08,0.021212307201479864,weekday,WD_NT
plot_7283,plot_9285,3.674804135716341e-08,0.018237916602506794,weekday,WD_NT
plot_7787,plot_7533,3.674696971642748e-08,0.0015024938369340244,weekday,WD_NT
plot_6841,plot_16335,3.674570116761759e-08,0.014254982124505827,weekday,WD_NT
plot_7787,plot_573,3.674459757748973e-08,0.03764312274306845,weekday,WD_NT
plot_1769,plot_7984,3.674432882051586e-08,0.034735453595575914,weekday,WD_NT
plot_14797,plot_8624,3.6742573823206466e-08,0.03532613651745319,weekday,WD_NT
plot_17758,plot_16797,3.6742287604504116e-08,0.004162979261302747,weekday,WD_NT
plot_19484,plot_19547,3.674152579629732e-08,0.02176965089293061,weekday,WD_NT
plot_7787,plot_16435,3.674099980324875e-08,0.03248030491066895,weekday,WD_NT
plot_6841,plot_11497,3.6737716274976676e-08,0.026404334759654605,weekday,WD_NT
plot_16632,plot_6844,3.6736588351239186e-08,0.009620519894999775,weekday,WD_NT
plot_7925,plot_4897,3.67352702890347e-08,0.028899491797088155,weekday,WD_NT
plot_16799,plot_9473,3.67319510415514e-08,0.015071600412034366,weekday,WD_NT
plot_16912,plot_19708,3.6730251437254093e-08,0.010720137477661125,weekday,WD_NT
plot_6749,plot_10157,3.6728493190385006e-08,0.027086432395022824,weekday,WD_NT
plot_7282,plot_16333,3.672795590502948e-08,0.015645137058202245,weekday,WD_NT
plot_10603,plot_7283,3.6726934101254663e-08,0.02042849358738621,weekday,WD_NT
plot_7984,plot_5496,3.6726744256867446e-08,0.02759734927651986,weekday,WD_NT
plot_16799,plot_838,3.6726316706058014e-08,0.02506722385905697,weekday,WD_NT
plot_903,plot_7984,3.672505250332985e-08,0.029749856847388092,weekday,WD_NT
plot_6178,plot_19708,3.672455859294408e-08,0.009492230688834919,weekday,WD_NT
plot_10528,plot_14797,3.6724193061405426e-08,0.014825019097797572,weekday,WD_NT
plot_7960,plot_7282,3.67241376478613e-08,0.02485620997678576,weekday,WD_NT
plot_11870,plot_14797,3.672365269185838e-08,0.023953129041950585,weekday,WD_NT
plot_11738,plot_4642,3.672211601467496e-08,0.03324759306806755,weekday,WD_NT
plot_7282,plot_6445,3.672093611409826e-08,0.02528598615695547,weekday,WD_NT
plot_44,plot_6841,3.671972223828001e-08,0.022107414693954552,weekday,WD_NT
plot_9745,plot_16632,3.671941412672872e-08,0.01318466224671634,weekday,WD_NT
plot_16632,plot_6857,3.671670024175597e-08,0.007669887394222887,weekday,WD_NT
plot_10088,plot_16799,3.67123936036205e-08,0.016186747902216622,weekday,WD_NT
plot_6841,plot_18103,3.671192900804041e-08,0.016783767455798043,weekday,WD_NT
plot_19484,plot_10781,3.671191544530748e-08,0.010467863830317703,weekday,WD_NT
plot_6531,plot_19484,3.670988875437861e-08,0.029619047758665935,weekday,WD_NT
plot_120,plot_14797,3.67096585684854e-08,0.03741945355466739,weekday,WD_NT
plot_7812,plot_16799,3.670931738925286e-08,0.022167674054807907,weekday,WD_NT
plot_6375,plot_19484,3.6703279658854236e-08,0.010547153229660648,weekday,WD_NT
plot_7640,plot_19708,3.669963415260417e-08,0.012159659534713176,weekday,WD_NT
plot_16799,plot_19153,3.669625612135843e-08,0.031795770753357225,weekday,WD_NT
plot_12573,plot_16632,3.669146686592753e-08,0.017939949544242294,weekday,WD_NT
plot_16632,plot_6311,3.669081138528688e-08,0.002597725907402419,weekday,WD_NT
plot_19921,plot_16799,3.669069917964111e-08,0.021145245103334615,weekday,WD_NT
plot_7984,plot_11911,3.668952635701165e-08,0.0240763830414788,weekday,WD_NT
plot_6749,plot_11029,3.668813074748274e-08,0.02428134166741779,weekday,WD_NT
plot_6358,plot_7787,3.668562291694667e-08,0.020101316062627172,weekday,WD_NT
plot_16632,plot_10500,3.6684192812876636e-08,0.026243913032356715,weekday,WD_NT
plot_18967,plot_6841,3.668328543488708e-08,0.01919101290135143,weekday,WD_NT
plot_16799,plot_10782,3.6680986339686296e-08,0.01425627270011585,weekday,WD_NT
plot_7282,plot_9764,3.6680449060386086e-08,0.030416649204347265,weekday,WD_NT
plot_18360,plot_16799,3.6679616913661503e-08,0.02203389237992565,weekday,WD_NT
plot_7814,plot_3715,3.66794864656797e-08,0.04909845771345449,weekday,WD_NT
plot_19938,plot_14797,3.6678109112733525e-08,0.028059482363357136,weekday,WD_NT
plot_3715,plot_11578,3.667161439816414e-08,0.04712453376077212,weekday,WD_NT
plot_10088,plot_16826,3.666855238613447e-08,0.008871849931662887,weekday,WD_NT
plot_16632,plot_4923,3.666775953699979e-08,0.010416498967030511,weekday,WD_NT
plot_7787,plot_9675,3.666756300064437e-08,0.02284138852959629,weekday,WD_NT
plot_3715,plot_17758,3.6666596883260444e-08,0.030074562489420625,weekday,WD_NT
plot_7812,plot_16826,3.666547984532145e-08,0.027797123513419675,weekday,WD_NT
plot_7803,plot_16799,3.666344737286321e-08,0.012464419463819387,weekday,WD_NT
plot_19800,plot_7984,3.6661933914072656e-08,0.01608476008213748,weekday,WD_NT
plot_573,plot_7984,3.6661595757060255e-08,0.02730987887376947,weekday,WD_NT
plot_14797,plot_6616,3.666051417033552e-08,0.009349199525628803,weekday,WD_NT
plot_16799,plot_12381,3.665896638466812e-08,0.013650452405694836,weekday,WD_NT
plot_10768,plot_14797,3.6657323020979745e-08,0.03792082089960508,weekday,WD_NT
plot_7629,plot_16799,3.665695777184201e-08,0.023380376281189174,weekday,WD_NT
plot_7787,plot_7237,3.6655321812176965e-08,0.01861845791787524,weekday,WD_NT
plot_6841,plot_2093,3.6654492507522524e-08,0.017244901387944905,weekday,WD_NT
plot_6841,plot_12563,3.6653462184637485e-08,0.02925672426246914,weekday,WD_NT
plot_19484,plot_11849,3.664838875208188e-08,0.016081050359972492,weekday,WD_NT
plot_16632,plot_19068,3.6647844182643215e-08,0.023192779361045184,weekday,WD_NT
plot_6357,plot_16632,3.664732958335364e-08,0.03454557530103961,weekday,WD_NT
plot_19921,plot_16826,3.664688386920897e-08,0.020066469848483145,weekday,WD_NT
plot_16799,plot_2854,3.664640250566996e-08,0.014114511711354206,weekday,WD_NT
plot_3715,plot_8982,3.66454604543201e-08,0.04690368674720239,weekday,WD_NT
plot_7984,plot_6768,3.6644455705577244e-08,0.013296377844365683,weekday,WD_NT
plot_6749,plot_6778,3.6644182905311725e-08,0.03053638964547345,weekday,WD_NT
plot_6841,plot_17026,3.6643763559985506e-08,0.010431760511524897,weekday,WD_NT
plot_14797,plot_12515,3.664360996518408e-08,0.035707464566943514,weekday,WD_NT
plot_12119,plot_5497,3.6643578924356406e-08,0.02351537886681559,weekday,WD_NT
plot_580,plot_7984,3.664204761629208e-08,0.023547063449398054,weekday,WD_NT
plot_6325,plot_7984,3.6641492893106525e-08,0.01495623528632536,weekday,WD_NT
plot_19484,plot_11546,3.664140083150664e-08,0.014338083549066592,weekday,WD_NT
plot_5533,plot_5497,3.664027304579449e-08,0.0007373660217302206,weekday,WD_NT
plot_6768,plot_7984,3.663939047873249e-08,0.013296377844365683,weekday,WD_NT
plot_16799,plot_12122,3.663679693293643e-08,0.026908158330328658,weekday,WD_NT
plot_18360,plot_16826,3.6635814837453155e-08,0.029245991986086167,weekday,WD_NT
plot_16799,plot_11818,3.663444667878928e-08,0.02283499590124545,weekday,WD_NT
plot_10088,plot_7282,3.6631703371233605e-08,0.01999116153754335,weekday,WD_NT
plot_7282,plot_16912,3.6630205673326885e-08,0.009825431986940908,weekday,WD_NT
plot_7812,plot_7282,3.6628633918082755e-08,0.024218995375738527,weekday,WD_NT
plot_19842,plot_7787,3.66282832061617e-08,0.015611828840975294,weekday,WD_NT
plot_14797,plot_10995,3.662559502538168e-08,0.028335734076955957,weekday,WD_NT
plot_6766,plot_16632,3.662263360117587e-08,0.009055235502733875,weekday,WD_NT
plot_7803,plot_16826,3.661966460600207e-08,0.016206402732566693,weekday,WD_NT
plot_6697,plot_16799,3.661897616822577e-08,0.03244286794967321,weekday,WD_NT
plot_14797,plot_120,3.6618561447065585e-08,0.03741945355466739,weekday,WD_NT
plot_6749,plot_19821,3.6617447920305284e-08,0.027392096998949282,weekday,WD_NT
plot_7671,plot_7787,3.661721201334245e-08,0.018263210624921696,weekday,WD_NT
plot_7282,plot_4824,3.6613360582952646e-08,0.007983723273013306,weekday,WD_NT
plot_7629,plot_16826,3.661318275473462e-08,0.024818860004642944,weekday,WD_NT
plot_16632,plot_17311,3.66126858966613e-08,0.0449774051204621,weekday,WD_NT
plot_19921,plot_7282,3.661005662946559e-08,0.026718417638967373,weekday,WD_NT
plot_9852,plot_6841,3.66092300394865e-08,0.021193471745084434,weekday,WD_NT
plot_11099,plot_7787,3.660796975835728e-08,0.017232089823355872,weekday,WD_NT
plot_7282,plot_19199,3.660713597496656e-08,0.0047821290080842325,weekday,WD_NT
plot_9011,plot_7984,3.6606815275318215e-08,0.02230857042058994,weekday,WD_NT
plot_16799,plot_11813,3.660661728369766e-08,0.027586166251950515,weekday,WD_NT
plot_16799,plot_16845,3.660591487405291e-08,0.02570895207705167,weekday,WD_NT
plot_11029,plot_4897,3.660549309413204e-08,0.03287918268159776,weekday,WD_NT
plot_18966,plot_14797,3.6604691064552546e-08,0.021210125320235272,weekday,WD_NT
plot_7984,plot_980,3.660336943449369e-08,0.023648778958966957,weekday,WD_NT
plot_7238,plot_14797,3.6601295954012344e-08,0.02942694713692836,weekday,WD_NT
plot_18360,plot_7282,3.6598998721217236e-08,0.020907157148687253,weekday,WD_NT
plot_7282,plot_4793,3.659882637202062e-08,0.008713858282075646,weekday,WD_NT
plot_718,plot_14797,3.659609310242706e-08,0.021762639054348318,weekday,WD_NT
plot_16799,plot_9836,3.65953741659956e-08,0.02542699507000652,weekday,WD_NT
plot_7984,plot_18360,3.6593258957824604e-08,0.009085941514228115,weekday,WD_NT
plot_6676,plot_14797,3.659248372636228e-08,0.00988449679093536,weekday,WD_NT
plot_6841,plot_6751,3.6592309451332794e-08,0.0036019641669463682,weekday,WD_NT
plot_6445,plot_16799,3.6592062005267805e-08,0.026388138882838173,weekday,WD_NT
plot_6202,plot_7787,3.659134402132021e-08,0.015755524770694345,weekday,WD_NT
plot_18507,plot_7984,3.6590197015203e-08,0.019565493347732086,weekday,WD_NT
plot_16799,plot_400,3.658606379320597e-08,0.021558394453437837,weekday,WD_NT
plot_7803,plot_7282,3.6582864719480195e-08,0.016796013699685208,weekday,WD_NT
plot_77,plot_7787,3.6582664314020435e-08,0.025743789904554684,weekday,WD_NT
plot_19084,plot_6841,3.658150670227929e-08,0.019784471248943204,weekday,WD_NT
plot_16942,plot_6841,3.6580249935100767e-08,0.022488996651032368,weekday,WD_NT
plot_10855,plot_7984,3.6580136641551176e-08,0.03350200224062174,weekday,WD_NT
plot_7984,plot_7960,3.6578516644847914e-08,0.023848708789579086,weekday,WD_NT
plot_16033,plot_7984,3.657843354973686e-08,0.011462919232471528,weekday,WD_NT
plot_7282,plot_4823,3.6578391578260685e-08,0.008543055326996087,weekday,WD_NT
plot_9183,plot_7984,3.657795082538588e-08,0.03789465005842637,weekday,WD_NT
plot_7787,plot_16222,3.657758834981206e-08,0.01602595353356922,weekday,WD_NT
plot_5885,plot_6841,3.657748493611176e-08,0.0301598181130168,weekday,WD_NT
plot_7629,plot_7282,3.657638938196412e-08,0.02828001784794398,weekday,WD_NT
plot_19484,plot_8105,3.657566263897642e-08,0.012207578073473264,weekday,WD_NT
plot_6697,plot_16826,3.657524650800147e-08,0.03942216233769946,weekday,WD_NT
plot_11876,plot_19484,3.65743972645668e-08,0.019024448156252306,weekday,WD_NT
plot_631,plot_3715,3.657234001126714e-08,0.0032507877322368824,weekday,WD_NT
plot_16632,plot_11569,3.657180731077144e-08,0.007542269433661041,weekday,WD_NT
plot_16233,plot_5497,3.657123211464755e-08,0.009328773103683815,weekday,WD_NT
plot_16632,plot_18507,3.6570756687201257e-08,0.024604309239848392,weekday,WD_NT
plot_4677,plot_16632,3.6569018052140556e-08,0.014344462520430134,weekday,WD_NT
plot_8104,plot_19484,3.656642640870135e-08,0.011041987781643869,weekday,WD_NT
plot_10495,plot_6841,3.656484765809068e-08,0.018577815622403623,weekday,WD_NT
plot_7408,plot_4897,3.6564363390647965e-08,0.018914647670526138,weekday,WD_NT
plot_7787,plot_11571,3.6562832603150953e-08,0.028380921865397014,weekday,WD_NT
plot_7787,plot_11474,3.6561807220639855e-08,0.010282820782260265,weekday,WD_NT
plot_14797,plot_10494,3.655989147890563e-08,0.019496434924623673,weekday,WD_NT
plot_18526,plot_19484,3.655773940004946e-08,0.018303894573558622,weekday,WD_NT
plot_5497,plot_716,3.655636923564088e-08,0.011522962786100507,weekday,WD_NT
plot_6841,plot_8705,3.65550130202462e-08,0.028038267087147017,weekday,WD_NT
plot_14797,plot_17104,3.6552807170615317e-08,0.030538446371254285,weekday,WD_NT
plot_19484,plot_12427,3.6551404860686474e-08,0.02472603482667371,weekday,WD_NT
plot_980,plot_16799,3.655091624656263e-08,0.014267653057877234,weekday,WD_NT
plot_16632,plot_11695,3.655064156827149e-08,0.013189406707274823,weekday,WD_NT
plot_11131,plot_14797,3.655008410398311e-08,0.029765476775955202,weekday,WD_NT
plot_4897,plot_16913,3.654981025532063e-08,0.011029261070900284,weekday,WD_NT
plot_7984,plot_19921,3.654942745563024e-08,0.031672786601283226,weekday,WD_NT
plot_6445,plot_16826,3.654836448540691e-08,0.03356057817857061,weekday,WD_NT
plot_7237,plot_7283,3.654770130760474e-08,0.025527370418822973,weekday,WD_NT
plot_16632,plot_69,3.6547497334674436e-08,0.027208829198807856,weekday,WD_NT
plot_379,plot_14797,3.654661177638865e-08,0.01686671090076076,weekday,WD_NT
plot_11738,plot_19708,3.654607203616962e-08,0.02575816987986676,weekday,WD_NT
plot_20026,plot_5497,3.654487578600077e-08,0.04045946239991506,weekday,WD_NT
plot_6531,plot_7787,3.6544133094983805e-08,0.020504753838319848,weekday,WD_NT
plot_16799,plot_10473,3.654396773067788e-08,0.0050257488606115135,weekday,WD_NT
plot_4626,plot_6841,3.654379524565602e-08,0.01071534069313296,weekday,WD_NT
plot_6841,plot_12514,3.6541280508588737e-08,0.028086951527176076,weekday,WD_NT
plot_19989,plot_19484,3.653989374942661e-08,0.02626785693352234,weekday,WD_NT
plot_16912,plot_5533,3.653922757826702e-08,0.017574819828380474,weekday,WD_NT
plot_16284,plot_7283,3.6539042337496354e-08,0.02403284602892563,weekday,WD_NT
plot_6697,plot_7282,3.6538491258179123e-08,0.03182581522050371,weekday,WD_NT
plot_6375,plot_7787,3.65375538414182e-08,0.0075140230748852585,weekday,WD_NT
plot_14797,plot_6431,3.6537398620782916e-08,0.0332843910234175,weekday,WD_NT
plot_1148,plot_14797,3.6535004388262576e-08,0.00416761769480263,weekday,WD_NT
plot_6178,plot_5533,3.6533564340862656e-08,0.015578492956959143,weekday,WD_NT
plot_6841,plot_6515,3.65308606170708e-08,0.02672256402312334,weekday,WD_NT
plot_7282,plot_16290,3.6528956292083915e-08,0.02283359909541454,weekday,WD_NT
plot_6610,plot_4897,3.6528420823762057e-08,0.030474389980439415,weekday,WD_NT
plot_16797,plot_6203,3.6528032355987386e-08,0.007082639769183312,weekday,WD_NT
plot_7984,plot_16333,3.652765489033266e-08,0.009529886795239723,weekday,WD_NT
plot_4897,plot_9472,3.6527631021453584e-08,0.021398201835902228,weekday,WD_NT
plot_9619,plot_14797,3.652605381011447e-08,0.035302814409754114,weekday,WD_NT
plot_3715,plot_10603,3.652592749502219e-08,0.03918140393362802,weekday,WD_NT
plot_12381,plot_19484,3.652579595788087e-08,0.013042194417353617,weekday,WD_NT
plot_8981,plot_16799,3.652259866039963e-08,0.019551038546328278,weekday,WD_NT
plot_12122,plot_7984,3.652230991057329e-08,0.035699069561267616,weekday,WD_NT
plot_6841,plot_6323,3.65212525639378e-08,0.02794832229616459,weekday,WD_NT
plot_7984,plot_6445,3.652067338280741e-08,0.013099474554726539,weekday,WD_NT
plot_19484,plot_1231,3.651946107303085e-08,0.04082753943430892,weekday,WD_NT
plot_14797,plot_4675,3.6517546642359894e-08,0.008966965841913144,weekday,WD_NT
plot_16797,plot_6610,3.651590093796813e-08,0.024429913994528343,weekday,WD_NT
plot_17137,plot_7984,3.6513886783486585e-08,0.018963756989842432,weekday,WD_NT
plot_6445,plot_7282,3.6511636249905735e-08,0.02528598615695547,weekday,WD_NT
plot_16799,plot_1639,3.6511269306776055e-08,0.030363017389745933,weekday,WD_NT
plot_2331,plot_7984,3.651075771313667e-08,0.026594478587286433,weekday,WD_NT
plot_9764,plot_4897,3.6509754393217425e-08,0.03429032779502328,weekday,WD_NT
plot_7640,plot_5533,3.650876952562987e-08,0.017796443611578307,weekday,WD_NT
plot_980,plot_16826,3.650726786215651e-08,0.0134793361973064,weekday,WD_NT
plot_7282,plot_77,3.650693052934722e-08,0.015478668558369789,weekday,WD_NT
plot_7787,plot_7408,3.650570596499303e-08,0.013697251684924179,weekday,WD_NT
plot_6841,plot_7597,3.650428823520868e-08,0.01209413866962254,weekday,WD_NT
plot_3715,plot_9285,3.65029171734545e-08,0.04264631671270096,weekday,WD_NT
plot_14797,plot_9409,3.650003331824649e-08,0.018479018046691654,weekday,WD_NT
plot_14797,plot_10066,3.649676826960434e-08,0.031577581268994084,weekday,WD_NT
plot_11474,plot_3715,3.6496485932242176e-08,0.03773843049333246,weekday,WD_NT
plot_7787,plot_16233,3.6496089221164045e-08,0.03920588730292857,weekday,WD_NT
plot_16799,plot_4844,3.6494265418144165e-08,0.016250345064639675,weekday,WD_NT
plot_6841,plot_9470,3.6493018728639487e-08,0.011051106191238438,weekday,WD_NT
plot_10344,plot_14797,3.649287906572173e-08,0.022009213971649327,weekday,WD_NT
plot_8901,plot_14797,3.64928471755129e-08,0.02476973692755043,weekday,WD_NT
plot_14797,plot_11691,3.649152806559144e-08,0.023697372932880788,weekday,WD_NT
plot_6841,plot_10910,3.64870834541174e-08,0.01730302533113465,weekday,WD_NT
plot_15756,plot_14797,3.648473044183625e-08,0.0236912634361283,weekday,WD_NT
plot_1639,plot_14797,3.648453244125465e-08,0.028302489032590816,weekday,WD_NT
plot_11568,plot_7984,3.6484049984925904e-08,0.013446292200451586,weekday,WD_NT
plot_7984,plot_9764,3.648040713087254e-08,0.03291597185228627,weekday,WD_NT
plot_8981,plot_16826,3.6478984092297276e-08,0.02486073404588066,weekday,WD_NT
plot_11780,plot_3715,3.647646901133722e-08,0.044796625691231294,weekday,WD_NT
plot_19484,plot_11500,3.6471308267536265e-08,0.018471425999361444,weekday,WD_NT
plot_7282,plot_8104,3.6470873667824564e-08,0.018433163523389893,weekday,WD_NT
plot_980,plot_7282,3.647058092553364e-08,0.011706686646956194,weekday,WD_NT
plot_16799,plot_4229,3.646892557604183e-08,0.013037900075164836,weekday,WD_NT
plot_5497,plot_11578,3.646798814038177e-08,0.03843810172680404,weekday,WD_NT
plot_5497,plot_17758,3.6462998486203595e-08,0.020611111444075448,weekday,WD_NT
plot_16797,plot_8028,3.6457264860004865e-08,0.03311696661532038,weekday,WD_NT
plot_7283,plot_16913,3.644956966633222e-08,0.008898263001850988,weekday,WD_NT
plot_18741,plot_3715,3.6449288287838905e-08,0.048115595130890636,weekday,WD_NT
plot_8088,plot_6841,3.644707365361732e-08,0.02845433783344929,weekday,WD_NT
plot_16797,plot_4677,3.644501609794435e-08,0.017410140861578573,weekday,WD_NT
plot_16848,plot_14797,3.644483541560411e-08,0.010617805269452609,weekday,WD_NT
plot_16912,plot_7640,3.644456987750005e-08,0.0136008332810906,weekday,WD_NT
plot_16797,plot_9745,3.644351557066465e-08,0.011664703529020617,weekday,WD_NT
plot_16797,plot_10495,3.644246812717352e-08,0.01786847846936287,weekday,WD_NT
plot_16632,plot_7631,3.6442359885130274e-08,0.023893295781451024,weekday,WD_NT
plot_8981,plot_7282,3.644232557864146e-08,0.02210171350121854,weekday,WD_NT
plot_16222,plot_7984,3.64420075808063e-08,0.03090915631799471,weekday,WD_NT
plot_5497,plot_8982,3.644197942138802e-08,0.03746465423048584,weekday,WD_NT
plot_16799,plot_3450,3.643892157897376e-08,0.031050268930396748,weekday,WD_NT
plot_6178,plot_7640,3.643892131115107e-08,0.0028532279001188174,weekday,WD_NT
plot_6750,plot_4114,3.643841271224162e-08,0.03834250360630738,weekday,WD_NT
plot_18751,plot_6841,3.6436042774865624e-08,0.021547644372413757,weekday,WD_NT
plot_19484,plot_19553,3.64340078966668e-08,0.027959156930239776,weekday,WD_NT
plot_6750,plot_10088,3.6432506159359046e-08,0.01873965141725266,weekday,WD_NT
plot_6841,plot_7453,3.6431249725313135e-08,0.010888027116975391,weekday,WD_NT
plot_9285,plot_16632,3.643096658953451e-08,0.019739034838618146,weekday,WD_NT
plot_7984,plot_16912,3.643043775311123e-08,0.02108485516597082,weekday,WD_NT
plot_4897,plot_4820,3.642954034582159e-08,0.0017003776110034363,weekday,WD_NT
plot_7283,plot_9472,3.6427451260673345e-08,0.019113911327876622,weekday,WD_NT
plot_9472,plot_7283,3.6425575064310776e-08,0.019113911327876622,weekday,WD_NT
plot_16632,plot_6750,3.642338403645628e-08,0.00842161139272739,weekday,WD_NT
plot_11578,plot_16632,3.6420589304734956e-08,0.020026998948668297,weekday,WD_NT
plot_16290,plot_3715,3.6420317001089036e-08,0.04402743581291361,weekday,WD_NT
plot_16632,plot_11940,3.641753111264233e-08,0.029668719822910198,weekday,WD_NT
plot_7814,plot_4897,3.641492640310421e-08,0.030597678856406994,weekday,WD_NT
plot_7984,plot_4824,3.6413684529779704e-08,0.021015433717630604,weekday,WD_NT
plot_7282,plot_16041,3.640943204446348e-08,0.010135080937519568,weekday,WD_NT
plot_11876,plot_7787,3.640925338804572e-08,0.009245657958738811,weekday,WD_NT
plot_7984,plot_19199,3.6407493868558845e-08,0.008321191016319427,weekday,WD_NT
plot_16826,plot_11738,3.640646290223509e-08,0.0183808071596476,weekday,WD_NT
plot_6750,plot_6749,3.640591359460609e-08,0.004394834992359917,weekday,WD_NT
plot_6515,plot_7984,3.640534730212179e-08,0.013822900464437552,weekday,WD_NT
plot_14803,plot_11738,3.6403641118711834e-08,0.020541572389913616,weekday,WD_NT
plot_16799,plot_4681,3.64028958791215e-08,0.020830917197763484,weekday,WD_NT
plot_16797,plot_7814,3.640280279406502e-08,0.02058771730765334,weekday,WD_NT
plot_8104,plot_7787,3.6401318522876904e-08,0.0039084774644359555,weekday,WD_NT
plot_11904,plot_19484,3.6400820892047056e-08,0.010415731379020325,weekday,WD_NT
plot_19484,plot_11256,3.640074033224421e-08,0.021103626616295428,weekday,WD_NT
plot_7984,plot_4793,3.639922958318804e-08,0.021460909785940493,weekday,WD_NT
plot_10144,plot_14797,3.6397783311203855e-08,0.03249176353184734,weekday,WD_NT
plot_6695,plot_16632,3.639763513275254e-08,0.034050605866268575,weekday,WD_NT
plot_16799,plot_7632,3.6394845949606145e-08,0.012016740889278147,weekday,WD_NT
plot_7084,plot_14797,3.639446723823492e-08,0.03640634466270513,weekday,WD_NT
plot_18218,plot_6841,3.6394438277645696e-08,0.016841209176599623,weekday,WD_NT
plot_6060,plot_7984,3.639431456210277e-08,0.00952877012682906,weekday,WD_NT
plot_16913,plot_5497,3.639383317977411e-08,0.018617966220294803,weekday,WD_NT
plot_16799,plot_7183,3.639337653405404e-08,0.010307391896113823,weekday,WD_NT
plot_6749,plot_6203,3.639309887229089e-08,0.007903594636625681,weekday,WD_NT
plot_10854,plot_19484,3.6392921220571395e-08,0.004106184576948976,weekday,WD_NT
plot_16632,plot_9473,3.639275235461625e-08,0.010596560809997307,weekday,WD_NT
plot_18526,plot_7787,3.639267073855656e-08,0.010213918469419237,weekday,WD_NT
plot_17722,plot_14797,3.6392488134093597e-08,0.01584297863186958,weekday,WD_NT
plot_16799,plot_8858,3.6389978507795196e-08,0.006397728496896026,weekday,WD_NT
plot_14797,plot_3268,3.638807202768454e-08,0.010645047645264565,weekday,WD_NT
plot_16799,plot_6207,3.638720499071434e-08,0.008318895237344684,weekday,WD_NT
plot_16632,plot_838,3.6387170049008196e-08,0.029426822581112257,weekday,WD_NT
plot_6358,plot_16799,3.6386730682531294e-08,0.02706289083911584,weekday,WD_NT
plot_4823,plot_6841,3.638652748870818e-08,0.012136310484656973,weekday,WD_NT
