unit_id,t_id,func_state,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,ai_interface_vitality,landuse_mix,service_accessibility,station_proximity
plot_10347,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,84500.0,UNKNOWN,0.0,0.0,0.9541999851606792,0.03662863380674966
plot_18334,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,69257.0,UNKNOWN,0.0,0.0,0.9614006231050757,0.041364282999367855
plot_18334,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,69257.0,UNKNOWN,0.0,0.0,0.9614006231050757,0.041364282999367855
plot_18334,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,69257.0,UNKNOWN,0.0,0.0,0.9614006231050757,0.041364282999367855
plot_18334,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,69257.0,UNKNOWN,0.0,0.0,0.9614006231050757,0.041364282999367855
plot_7471,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.173755239674323,2.3625,108625.0,UNKNOWN,0.0,0.0,0.9727635758139793,0.02976863370607802
plot_7471,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.363603446586104,2.3625,108625.0,UNKNOWN,0.0,0.0,0.9727635758139793,0.02976863370607802
plot_7471,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25197410441224,2.3625,108625.0,UNKNOWN,0.0,0.0,0.9727635758139793,0.02976863370607802
plot_7471,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21066720932734,2.3625,108625.0,UNKNOWN,0.0,0.0,0.9727635758139793,0.02976863370607802
plot_7531,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0007445958191132445,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.214285714285714,95500.0,UNKNOWN,0.0,0.0,0.9767514655138583,0.031375984610958904
plot_7531,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0007216773786426373,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.214285714285714,95500.0,UNKNOWN,0.0,0.0,0.9767514655138583,0.031375984610958904
plot_7531,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.000697608589703086,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.214285714285714,95500.0,UNKNOWN,0.0,0.0,0.9767514655138583,0.031375984610958904
plot_7531,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.000862821300534858,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.214285714285714,95500.0,UNKNOWN,0.0,0.0,0.9767514655138583,0.031375984610958904
plot_7472,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9740057612880962,0.03185853366132222
plot_7472,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9740057612880962,0.03185853366132222
plot_7472,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9740057612880962,0.03185853366132222
plot_7472,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9740057612880962,0.03185853366132222
plot_9698,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0254479339379,10.53125,113750.0,UNKNOWN,0.0,0.0,0.9690069980903123,0.03346726439981081
plot_9698,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.3519126970355,10.53125,113750.0,UNKNOWN,0.0,0.0,0.9690069980903123,0.03346726439981081
plot_9698,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.5059667670089,10.53125,113750.0,UNKNOWN,0.0,0.0,0.9690069980903123,0.03346726439981081
plot_9698,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.1166726020177,10.53125,113750.0,UNKNOWN,0.0,0.0,0.9690069980903123,0.03346726439981081
plot_11948,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9259603013591508,0.03974137271716341
plot_11948,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9259603013591508,0.03974137271716341
plot_11948,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9259603013591508,0.03974137271716341
plot_11948,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9259603013591508,0.03974137271716341
plot_15727,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.04253143804594,3.15,88000.0,UNKNOWN,0.0,0.0,0.9253919281655386,0.03846092454418746
plot_15727,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.18162067951664,3.15,88000.0,UNKNOWN,0.0,0.0,0.9253919281655386,0.03846092454418746
plot_15727,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.51184462647345,3.15,88000.0,UNKNOWN,0.0,0.0,0.9253919281655386,0.03846092454418746
plot_15727,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.26400325596404,3.15,88000.0,UNKNOWN,0.0,0.0,0.9253919281655386,0.03846092454418746
plot_15229,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15229,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15229,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15229,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15695,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15695,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15695,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_15695,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9911427418771195,0.03932135592258718
plot_9360,WD_AM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0003727364827920479,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.26554512407495,8.066666666666666,69257.0,UNKNOWN,0.0,0.0,0.9613050196860997,0.04151034938770293
plot_9360,WD_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.00036126376340145757,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.8231384326001,8.066666666666666,69257.0,UNKNOWN,0.0,0.0,0.9613050196860997,0.04151034938770293
plot_9360,WD_EVE,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.000349215192211417,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.6763044878322,8.066666666666666,69257.0,UNKNOWN,0.0,0.0,0.9613050196860997,0.04151034938770293
plot_9360,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0004319188593113912,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.235011955493,8.066666666666666,69257.0,UNKNOWN,0.0,0.0,0.9613050196860997,0.04151034938770293
plot_15069,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9237589382109668,0.0405406542381078
plot_15069,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9237589382109668,0.0405406542381078
plot_15069,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9237589382109668,0.0405406542381078
plot_15069,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9237589382109668,0.0405406542381078
plot_19467,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95910598347521,2.585714285714286,107000.0,UNKNOWN,0.0,0.0,0.9458400335480859,0.03428748020646337
plot_19467,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.244290408057026,2.585714285714286,107000.0,UNKNOWN,0.0,0.0,0.9458400335480859,0.03428748020646337
plot_19467,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.58760315059783,2.585714285714286,107000.0,UNKNOWN,0.0,0.0,0.9458400335480859,0.03428748020646337
plot_19467,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.20900045786994,2.585714285714286,107000.0,UNKNOWN,0.0,0.0,0.9458400335480859,0.03428748020646337
plot_9692,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,88809.33333333333,UNKNOWN,0.0,0.0,0.8921824181795337,0.035597673300055886
plot_9692,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,88809.33333333333,UNKNOWN,0.0,0.0,0.8921824181795337,0.035597673300055886
plot_9692,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,88809.33333333333,UNKNOWN,0.0,0.0,0.8921824181795337,0.035597673300055886
plot_9692,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333333,88809.33333333333,UNKNOWN,0.0,0.0,0.8921824181795337,0.035597673300055886
plot_8103,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9082186589972324,0.03643319388384204
plot_8103,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9082186589972324,0.03643319388384204
plot_8103,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9082186589972324,0.03643319388384204
plot_8103,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9082186589972324,0.03643319388384204
plot_9624,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0016528827766513373,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,95500.0,UNKNOWN,0.0,0.0,0.9029937089831943,0.03659659776997881
plot_9624,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0016020075305793282,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,95500.0,UNKNOWN,0.0,0.0,0.9029937089831943,0.03659659776997881
plot_9624,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0015485786962079254,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,95500.0,UNKNOWN,0.0,0.0,0.9029937089831943,0.03659659776997881
plot_9624,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0019153243012838812,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,95500.0,UNKNOWN,0.0,0.0,0.9029937089831943,0.03659659776997881
plot_11905,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0004520435382456797,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,107000.0,UNKNOWN,0.0,0.0,0.963589582634728,0.041324489030900406
plot_11905,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0004381297709971014,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,107000.0,UNKNOWN,0.0,0.0,0.963589582634728,0.041324489030900406
plot_11905,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0004235176280945524,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,107000.0,UNKNOWN,0.0,0.0,0.963589582634728,0.041324489030900406
plot_11905,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.000523818135363713,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,107000.0,UNKNOWN,0.0,0.0,0.963589582634728,0.041324489030900406
plot_11947,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,90333.33333333333,UNKNOWN,0.0,0.0,0.9762538096292814,0.04191862668009099
plot_11947,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,90333.33333333333,UNKNOWN,0.0,0.0,0.9762538096292814,0.04191862668009099
plot_11947,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,90333.33333333333,UNKNOWN,0.0,0.0,0.9762538096292814,0.04191862668009099
plot_11947,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,90333.33333333333,UNKNOWN,0.0,0.0,0.9762538096292814,0.04191862668009099
plot_9302,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9247868121214254,0.0425446996197722
plot_9302,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9247868121214254,0.0425446996197722
plot_9302,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9247868121214254,0.0425446996197722
plot_9302,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9247868121214254,0.0425446996197722
plot_11892,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8565822386208302,0.04181082507052806
plot_11892,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8565822386208302,0.04181082507052806
plot_11892,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8565822386208302,0.04181082507052806
plot_11892,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8565822386208302,0.04181082507052806
plot_11876,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.7295841328655,22.17142857142857,69257.0,UNKNOWN,0.0,0.0,0.9876566075529952,0.04413013043526384
plot_11876,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.791195902077,22.17142857142857,69257.0,UNKNOWN,0.0,0.0,0.9876566075529952,0.04413013043526384
plot_11876,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4690.099149758334,22.17142857142857,69257.0,UNKNOWN,0.0,0.0,0.9876566075529952,0.04413013043526384
plot_11876,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6625.380070206725,22.17142857142857,69257.0,UNKNOWN,0.0,0.0,0.9876566075529952,0.04413013043526384
plot_7913,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93348072731317,8.633333333333333,69257.0,UNKNOWN,0.0,0.0,0.9931327342853566,0.04642579720503052
plot_7913,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.49972843433537,8.633333333333333,69257.0,UNKNOWN,0.0,0.0,0.9931327342853566,0.04642579720503052
plot_7913,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.078786361401,8.633333333333333,69257.0,UNKNOWN,0.0,0.0,0.9931327342853566,0.04642579720503052
plot_7913,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.48800447695055,8.633333333333333,69257.0,UNKNOWN,0.0,0.0,0.9931327342853566,0.04642579720503052
plot_10125,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.9864279632245698,0.014314782992429798
plot_10125,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.9864279632245698,0.014314782992429798
plot_10125,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.9864279632245698,0.014314782992429798
plot_10125,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.9864279632245698,0.014314782992429798
plot_11181,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.914537201865113,0.01388737673532465
plot_11181,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.914537201865113,0.01388737673532465
plot_11181,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.914537201865113,0.01388737673532465
plot_11181,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.914537201865113,0.01388737673532465
plot_16933,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,124000.0,UNKNOWN,0.0,0.0,0.9733633121557128,0.014141380393158728
plot_16933,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,124000.0,UNKNOWN,0.0,0.0,0.9733633121557128,0.014141380393158728
plot_16933,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,124000.0,UNKNOWN,0.0,0.0,0.9733633121557128,0.014141380393158728
