unit_id,timestamp,hour,o_arrive,o_leave,o_stay,poi_cat_1,poi_cat_2,poi_cat_3,poi_cat_4,poi_cat_5,poi_cat_6,poi_cat_7,poi_cat_8,poi_cat_9
plot_10605,2021-04-01 22:00:00,22,1.3881670971219746,1.3060481912589401,5.169902336387937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10646,2021-04-01 22:00:00,22,2.172441824993407,1.736149403030774,6.51219896810345,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
plot_10604,2021-04-01 22:00:00,22,1.9289593031421406,2.285149775394752,6.930026569242667,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
plot_10552,2021-04-01 22:00:00,22,2.185008861504849,2.238069768068183,6.170653905292239,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
plot_10499,2021-04-01 22:00:00,22,2.208622030500573,2.052609497372481,6.902685622063733,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
plot_10500,2021-04-01 22:00:00,22,2.389476537417064,2.06930711882628,7.044857205633571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-01 22:00:00,22,2.705337641351353,2.8612627570748455,7.617444089021051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19877,2021-04-01 22:00:00,22,1.9710737104161893,1.6727152396883205,5.610844921402006,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
plot_11486,2021-04-01 22:00:00,22,1.6025880710934497,1.580850548854479,5.074997715641165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10648,2021-04-01 23:00:00,23,1.3976619550293803,1.259186873588644,3.9607582076759424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-01 23:00:00,23,1.5920422367038716,1.2386171410794866,3.847602166356732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10650,2021-04-01 23:00:00,23,1.160230435357874,1.1809002430093887,3.8314643884520643,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10846,2021-04-01 23:00:00,23,1.555529144043363,1.6846477276742091,5.373233947194989,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
plot_10849,2021-04-01 23:00:00,23,2.364792922986855,1.9846436182518314,5.5765831502721745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10847,2021-04-01 23:00:00,23,1.723893468231417,1.8877411310383074,4.602191329301304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-01 23:00:00,23,1.5618998829681574,1.2605486194251942,4.705958814813718,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
plot_10646,2021-04-01 23:00:00,23,1.2209588744682955,1.1173404581702209,4.062831265710126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
plot_10604,2021-04-01 23:00:00,23,1.981790127615821,1.5973164704524183,5.463231647569651,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
plot_10552,2021-04-01 23:00:00,23,2.06384374985222,1.97267314656119,5.013896047030108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10499,2021-04-01 23:00:00,23,2.073526435158333,1.561667240548212,6.204833701652584,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
plot_10500,2021-04-01 23:00:00,23,1.4761657978048472,1.5683874699832636,5.5815419614511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-01 23:00:00,23,1.7425681810040077,1.854420661232142,5.562980810494797,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
plot_19877,2021-04-01 23:00:00,23,2.135773572723319,1.669738614563712,5.46192017377327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11486,2021-04-01 23:00:00,23,2.069150531757417,2.244126033509136,6.2763315453482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
plot_10648,2021-04-02 00:00:00,0,1.3883803201831615,1.0863780152762836,3.9884759415060542,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-02 00:00:00,0,1.5680530945188205,1.1780248966668163,4.158647719236761,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
plot_10650,2021-04-02 00:00:00,0,2.02679513191777,1.6580249520862278,5.381169301013742,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
plot_10846,2021-04-02 00:00:00,0,1.4189188841681863,1.4552143665506683,4.30593439996843,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10849,2021-04-02 00:00:00,0,1.2795839905752344,1.1216412763443524,4.25894702053527,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
plot_10847,2021-04-02 00:00:00,0,1.8762735986856562,1.639317863604938,5.446078516794038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10605,2021-04-02 00:00:00,0,1.0981998379912319,0.9994829143807631,3.4129977330124865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10646,2021-04-02 00:00:00,0,1.62082678983264,1.6938818504480995,5.40963493582618,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
plot_10604,2021-04-02 00:00:00,0,1.7445300429121635,1.5198229578900129,4.6199595844334835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10552,2021-04-02 00:00:00,0,1.8404195626414381,1.9517330461373317,5.101192177457666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
plot_10499,2021-04-02 00:00:00,0,1.9477807921016574,1.786578717232881,4.629598818524509,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
plot_10500,2021-04-02 00:00:00,0,1.5678511551855758,1.5230359886480969,4.70183785174073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-02 00:00:00,0,3.1590259115129915,2.4814093000719417,7.699195214217383,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_19877,2021-04-02 00:00:00,0,2.295962985251747,1.955691971880876,6.999052034234082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_11486,2021-04-02 00:00:00,0,1.3965003796755155,1.253427644126934,4.580388359483301,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0
plot_10648,2021-04-02 01:00:00,1,1.1657577913036747,1.2400156937711482,3.4806530586857103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10810,2021-04-02 01:00:00,1,1.1096628050638848,1.1449928328833048,3.8950588183690495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
plot_10650,2021-04-02 01:00:00,1,1.516218605780004,1.45697624139634,4.081152424783659,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
plot_10846,2021-04-02 01:00:00,1,1.1166925401006593,1.1600614839142684,3.8514332458628133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10849,2021-04-02 01:00:00,1,1.1460147513993366,1.4385317085090308,4.158950097137913,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10847,2021-04-02 01:00:00,1,1.91163246135551,1.5608855626711073,5.074767116911078,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
plot_10605,2021-04-02 01:00:00,1,1.6404224317395864,1.6281423112303508,5.109836192985767,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
plot_10646,2021-04-02 01:00:00,1,1.8747521634277389,1.8288954269984166,5.021293455528996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10604,2021-04-02 01:00:00,1,1.6180082249747145,1.6794551888949303,4.745026703513406,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
plot_10552,2021-04-02 01:00:00,1,1.8024561888077713,1.791195284904754,5.365148152112713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10499,2021-04-02 01:00:00,1,2.0733878397914123,1.668006297310421,5.589624935736065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10500,2021-04-02 01:00:00,1,1.7529885135204517,1.4262157103210698,4.647289170097868,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0
plot_10549,2021-04-02 01:00:00,1,1.6031934293132268,1.280035071139413,5.58691887077275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
plot_19877,2021-04-02 01:00:00,1,2.963922139424713,2.7501892669078605,8.12633179806605,1.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0
plot_11486,2021-04-02 01:00:00,1,1.863997076892886,1.439194477664466,5.160952513592552,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
plot_10648,2021-04-02 02:00:00,2,1.3884242629170485,1.5704267698054881,4.230980744998162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-02 02:00:00,2,1.4583370617120892,1.1049633406206918,4.078923442063274,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
plot_10650,2021-04-02 02:00:00,2,1.7590541053016433,1.2045998283709558,4.7934314928065405,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
plot_10846,2021-04-02 02:00:00,2,1.100628603517731,1.2453078899757204,3.988455048627739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10849,2021-04-02 02:00:00,2,1.6949517473869595,1.3886334458051295,5.028186729194252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10847,2021-04-02 02:00:00,2,1.3973502104509035,0.9426887723404107,3.586153535144113,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
plot_10605,2021-04-02 02:00:00,2,1.5822340816497604,1.544749264860926,4.8214183676289535,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
plot_10646,2021-04-02 02:00:00,2,1.7132091088097077,1.2401614421668683,4.1762558234056675,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
plot_10604,2021-04-02 02:00:00,2,1.5152899964023236,1.269129892878979,4.427092782872614,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
plot_10552,2021-04-02 02:00:00,2,2.1936515164011183,1.7438343335832842,5.847631722912728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10499,2021-04-02 02:00:00,2,1.321704862327934,1.3114785319954907,4.248150506519964,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
plot_10500,2021-04-02 02:00:00,2,2.1203211170666765,1.801840189790123,5.815529596199099,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10549,2021-04-02 02:00:00,2,2.0081109739891603,2.140378195532024,6.009243598318761,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
plot_19877,2021-04-02 02:00:00,2,1.482310769871804,1.6719855675020094,5.287425931771314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
plot_11486,2021-04-02 02:00:00,2,1.6233047498451023,1.1596068109634035,4.368941783388441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10648,2021-04-02 03:00:00,3,1.5220310633669847,1.1215855027329742,3.7497187244011783,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
plot_10810,2021-04-02 03:00:00,3,1.4315265368401469,1.607542284492949,4.552303205629867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
plot_10650,2021-04-02 03:00:00,3,1.6138134232586703,1.5131497578490207,5.563859349139726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
plot_10846,2021-04-02 03:00:00,3,1.3634750421717365,1.796744439105591,5.144341026185072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
plot_10849,2021-04-02 03:00:00,3,1.4837445625846915,1.1394118344730617,4.241051205302563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
plot_10847,2021-04-02 03:00:00,3,1.8665856213027119,1.7887438784354792,4.911634991220642,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
plot_10605,2021-04-02 03:00:00,3,2.014848346881001,1.8709187959563534,5.4937846137197015,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
plot_10646,2021-04-02 03:00:00,3,2.00283834088608,1.759500504721621,6.208635018203964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
plot_10604,2021-04-02 03:00:00,3,2.313300922620162,1.6677109015025606,6.005975659167421,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0
plot_10552,2021-04-02 03:00:00,3,2.270716992529519,2.3188562131075154,5.75510806883023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
plot_10499,2021-04-02 03:00:00,3,1.8476812674161378,1.2891400070452308,4.742972979327712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10500,2021-04-02 03:00:00,3,2.0743115121303077,2.7736931025045677,6.965944980640573,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
plot_10549,2021-04-02 03:00:00,3,2.27773621162188,2.011973363449267,5.364967344931215,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
plot_19877,2021-04-02 03:00:00,3,2.065600996267083,1.9036842411330355,5.682972027655974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_11486,2021-04-02 03:00:00,3,2.262996223222189,2.0881459119441588,8.015338250829185,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
plot_10648,2021-04-02 04:00:00,4,1.7797074459312816,1.6719550790060762,5.836996793844481,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
plot_10810,2021-04-02 04:00:00,4,2.0177619614312827,1.7462531266450165,4.9804037998333,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
plot_10650,2021-04-02 04:00:00,4,1.426455704481015,2.014770627873052,5.036194358595117,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
plot_10846,2021-04-02 04:00:00,4,2.479627812290148,2.2054918610831944,7.67587343259815,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
plot_10849,2021-04-02 04:00:00,4,1.7242653590796073,2.2882009197813753,6.15282466748038,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10847,2021-04-02 04:00:00,4,2.218246608264435,2.2002399208611325,6.321774491182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
plot_10605,2021-04-02 04:00:00,4,2.4391388410724484,2.4528566106814673,7.252561590133898,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
plot_10646,2021-04-02 04:00:00,4,1.8300546188761886,1.6551274083512677,6.12596549987911,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
plot_10604,2021-04-02 04:00:00,4,2.4990428931436126,2.1040387883999796,7.687762429690638,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
plot_10552,2021-04-02 04:00:00,4,2.179361218468848,1.5881407641196885,5.9286173561083215,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
plot_10499,2021-04-02 04:00:00,4,2.7275827316934955,2.2763147703148454,8.164838642297697,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
plot_10500,2021-04-02 04:00:00,4,2.018469150577019,1.8261568747820454,6.15828343884571,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
plot_10549,2021-04-02 04:00:00,4,1.9647816548326638,2.0386944863356624,6.530722790977495,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
plot_19877,2021-04-02 04:00:00,4,1.9993755955999537,2.270149878583208,7.374162609718431,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0
plot_11486,2021-04-02 04:00:00,4,2.9693913542115857,2.2445651074889685,8.723010353525781,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0
plot_10648,2021-04-02 05:00:00,5,2.2936246173153787,1.6991480623291009,6.793783946236478,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0
plot_10810,2021-04-02 05:00:00,5,2.778115723806093,3.0377043773796726,8.368861803651633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10650,2021-04-02 05:00:00,5,2.7896650537376573,2.7288421135175605,8.210078741898869,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
plot_10846,2021-04-02 05:00:00,5,2.5752051885014815,1.8884891602981573,7.090731321262813,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
plot_10849,2021-04-02 05:00:00,5,2.7269074312323265,2.593994006988121,7.4978307142068275,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
plot_10847,2021-04-02 05:00:00,5,2.35914578076819,1.7584679019186973,5.954190342153752,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0
plot_10605,2021-04-02 05:00:00,5,2.6112932672874694,2.099654619932337,7.020483745454069,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
plot_10646,2021-04-02 05:00:00,5,2.537601272703117,1.9284323515820718,8.098882574841145,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
plot_10604,2021-04-02 05:00:00,5,2.152787072001687,2.020520646251836,7.809132925571919,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
plot_10552,2021-04-02 05:00:00,5,2.448709614413121,2.7823547139621456,7.630056165051408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10499,2021-04-02 05:00:00,5,2.147193107033582,2.0851887355328684,7.193475615879824,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
plot_10500,2021-04-02 05:00:00,5,2.722434789361876,2.579957195434996,9.86904272639889,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0
plot_10549,2021-04-02 05:00:00,5,3.1533400738288617,2.4168566078872185,7.707794006878678,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
plot_19877,2021-04-02 05:00:00,5,3.841599108237373,3.55804282375584,10.763818640338336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_11486,2021-04-02 05:00:00,5,2.790253121462243,2.1104585473214943,8.767514014992933,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
plot_10648,2021-04-02 06:00:00,6,3.1724360011380637,2.2637678682016404,9.302730889158473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
plot_10810,2021-04-02 06:00:00,6,2.6652869110196358,2.5544818134177096,8.335303130163037,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
plot_10650,2021-04-02 06:00:00,6,2.2564934162560966,2.4053078922661695,8.227418160634343,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0
plot_10846,2021-04-02 06:00:00,6,2.5768669342671005,2.55016402359317,8.214228468930573,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0
plot_10849,2021-04-02 06:00:00,6,2.108025712580865,2.013674325316346,5.7331890672411445,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
plot_10847,2021-04-02 06:00:00,6,3.884611915292293,3.4555849609114073,11.133315535961774,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
plot_10605,2021-04-02 06:00:00,6,2.8245367939842865,2.1135966474983694,8.116280163107765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
plot_10646,2021-04-02 06:00:00,6,2.9392754224104762,3.0369370316421076,8.316522060413341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10604,2021-04-02 06:00:00,6,4.498537464023636,3.7489465093147807,13.359449543965038,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
plot_10552,2021-04-02 06:00:00,6,3.56366568438922,3.101267448886753,10.058701669136827,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
plot_10499,2021-04-02 06:00:00,6,4.441290758660375,3.9255600727973716,15.949316756321362,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0
plot_10500,2021-04-02 06:00:00,6,2.858281510348242,2.5954177949867305,8.962367373367842,0.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0
plot_10549,2021-04-02 06:00:00,6,3.020665297747666,4.153925125124339,11.634690751904683,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
plot_19877,2021-04-02 06:00:00,6,5.5517700576035915,4.700796473780829,15.052254039640497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
plot_11486,2021-04-02 06:00:00,6,4.966583786021905,4.409771557177374,12.811989863545106,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0
plot_10648,2021-04-02 07:00:00,7,3.248962868201478,3.1002495336988627,11.231293088681545,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0
plot_10810,2021-04-02 07:00:00,7,2.701603803041898,2.830494500588848,8.892168837903482,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
plot_10650,2021-04-02 07:00:00,7,3.175629463071666,3.0870310156571326,11.214283094902056,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
plot_10846,2021-04-02 07:00:00,7,4.729611451485109,3.7964595260722116,13.84033295140288,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
plot_10849,2021-04-02 07:00:00,7,3.040486587110751,3.7891856082199844,10.717190750512543,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
plot_10847,2021-04-02 07:00:00,7,3.010609246855392,3.070793481463832,10.515469870426195,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
plot_10605,2021-04-02 07:00:00,7,3.9462471476920986,4.638579425362698,12.336021967183845,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
plot_10646,2021-04-02 07:00:00,7,2.6843791006829574,2.804552226283115,8.357693959729724,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0
plot_10604,2021-04-02 07:00:00,7,3.451063457929001,3.078283578248995,12.87023615533056,2.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0
plot_10552,2021-04-02 07:00:00,7,3.9115786291764736,4.067782361733777,12.28548289958181,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0
plot_10499,2021-04-02 07:00:00,7,5.185504007464219,4.900198669899485,12.211019224014635,3.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0
plot_10500,2021-04-02 07:00:00,7,3.8920031394253884,3.2153286486145634,13.260814059613589,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0
plot_10549,2021-04-02 07:00:00,7,3.8437285637054774,4.7972882905638565,13.158510039412327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_19877,2021-04-02 07:00:00,7,4.109996838557011,4.182081425674777,11.418870057927089,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0
plot_11486,2021-04-02 07:00:00,7,4.08645050356015,4.184398939823134,12.55698493949104,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0
plot_10648,2021-04-02 08:00:00,8,4.341108606362266,3.7047864286183705,10.783555516108912,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0
plot_10810,2021-04-02 08:00:00,8,3.8657418496765215,3.1277958827726944,11.522913792966513,0.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0
plot_10650,2021-04-02 08:00:00,8,3.3827715609173223,2.4439057853542536,9.142279530896174,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0
plot_10846,2021-04-02 08:00:00,8,2.9799225007763965,2.6919664244525716,9.767663794264456,2.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0
plot_10849,2021-04-02 08:00:00,8,2.898542495821007,3.921504816970034,9.71901929086944,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
plot_10847,2021-04-02 08:00:00,8,4.050654822917131,2.939535095390779,11.5875829695853,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
plot_10605,2021-04-02 08:00:00,8,2.9136556496928727,3.991222668802224,11.412526107318238,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
plot_10646,2021-04-02 08:00:00,8,4.537725457470764,4.5881046308457245,13.969305779428218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
plot_10604,2021-04-02 08:00:00,8,3.552146363005479,4.235296501626202,11.47670825568612,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
plot_10552,2021-04-02 08:00:00,8,4.427186763665447,4.910696166787257,14.269811334794817,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0
plot_10499,2021-04-02 08:00:00,8,4.434455802062214,3.325181774258447,12.774930281497353,3.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0
plot_10500,2021-04-02 08:00:00,8,3.9353101590954505,3.119997348489698,13.217173276845005,0.0,1.0,1.0,5.0,3.0,0.0,2.0,0.0,1.0
plot_10549,2021-04-02 08:00:00,8,5.584834120580735,4.916541337611622,16.482603571818395,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
plot_19877,2021-04-02 08:00:00,8,5.312619658749647,5.39742099464628,15.29986814246969,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0
plot_11486,2021-04-02 08:00:00,8,5.87229137255673,4.0240671555229275,13.468575655025655,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0
plot_10648,2021-04-02 09:00:00,9,2.3663697107280632,2.41559702002481,9.200890816214697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plot_10810,2021-04-02 09:00:00,9,3.3450580392761546,2.9738396239145573,9.729874788386422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plot_10650,2021-04-02 09:00:00,9,4.611815289825379,4.060034036209327,15.733556883295496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
plot_10846,2021-04-02 09:00:00,9,5.5395718102349445,5.370429884576302,14.601958393623145,1.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0
plot_10849,2021-04-02 09:00:00,9,4.714450199398958,4.400725933914122,14.207986427070512,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0
plot_10847,2021-04-02 09:00:00,9,4.512150361588377,3.7382156032907936,11.685018720096123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
plot_10605,2021-04-02 09:00:00,9,3.7415481283024925,4.976990150633379,13.090287605164134,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0
plot_10646,2021-04-02 09:00:00,9,4.29307474310067,4.556784486658884,13.05067620841542,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0
plot_10604,2021-04-02 09:00:00,9,3.7709119050263316,4.120526508717207,13.07134582581013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
plot_10552,2021-04-02 09:00:00,9,4.302458359048375,5.002282690028002,14.783110581947787,1.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0
