source_id,target_id,synthetic_edge_flow
plot_17135,plot_10534,3.981744223786001e-09
plot_10589,plot_10535,1.5632023694966225e-06
plot_11976,plot_10535,4.631256017006486e-07
plot_12056,plot_10535,1.16036574746309e-06
plot_12315,plot_10535,5.887806468968252e-07
plot_16378,plot_10535,2.507169051197784e-07
plot_16379,plot_10535,2.946060715450506e-07
plot_19469,plot_10535,4.015447143424377e-07
plot_10541,plot_10540,2.931691131833431e-06
plot_10945,plot_10540,1.0069792670151463e-06
plot_11743,plot_10540,1.3726604630487335e-06
plot_17701,plot_10540,7.160471299514221e-07
plot_9716,plot_10540,8.06615830040455e-07
plot_11743,plot_10541,4.785913064897244e-07
plot_18651,plot_10541,5.325945314793404e-07
plot_19786,plot_10541,6.060257214313121e-07
plot_9716,plot_10541,7.257638807655786e-07
plot_10945,plot_10542,3.710722569169938e-07
plot_11086,plot_10542,6.365259677965212e-07
plot_19590,plot_10542,2.5917230997133426e-07
plot_9273,plot_10542,4.6845120843016704e-07
plot_9283,plot_10542,3.0459947444407006e-07
plot_11088,plot_10543,2.3076257600830228e-06
plot_11583,plot_10543,4.527603693887246e-06
plot_11603,plot_10543,4.026793904382833e-06
plot_11742,plot_10543,4.762635446138483e-06
plot_11797,plot_10543,2.378920279917717e-05
plot_17737,plot_10543,3.901711790461713e-06
plot_8898,plot_10543,2.832088540870516e-06
plot_10568,plot_10567,6.65697025558857e-07
plot_11883,plot_10567,2.857629077534491e-07
plot_11884,plot_10567,1.581623826937125e-06
plot_11977,plot_10567,1.5447774363855512e-07
plot_19930,plot_10567,5.664990330542666e-07
plot_10621,plot_10568,1.9084332348244907e-07
plot_11883,plot_10568,2.842110100273452e-06
plot_11884,plot_10568,5.233128893949761e-07
plot_12063,plot_10568,4.874272134415355e-07
plot_16398,plot_10568,2.9757700795319174e-07
plot_19930,plot_10568,2.986540699189655e-07
plot_10630,plot_10584,2.782545402957918e-06
plot_11975,plot_10584,8.278488954439734e-07
plot_12043,plot_10584,5.034236693567899e-07
plot_12044,plot_10584,4.838519168460121e-07
plot_19842,plot_10584,2.1889855918675926e-06
plot_10913,plot_10589,3.317907308439005e-07
plot_11976,plot_10589,4.689880245596371e-07
plot_12056,plot_10589,6.110912668063047e-07
plot_12314,plot_10589,3.71821302716103e-07
plot_12315,plot_10589,3.5640187594518523e-07
plot_19469,plot_10589,3.021545442514777e-06
plot_10632,plot_10590,5.889365986074748e-06
plot_11980,plot_10590,7.83401118905092e-07
plot_11981,plot_10590,1.111058337485024e-06
plot_12064,plot_10590,9.817451378618097e-07
plot_19625,plot_10590,3.330043342342039e-06
plot_5831,plot_10590,1.2878952930585844e-06
plot_5839,plot_10590,8.110981435191754e-07
plot_5846,plot_10590,1.790476205730128e-06
plot_8056,plot_10590,2.8021703621673486e-06
plot_10592,plot_10591,1.554562054058665e-07
plot_10638,plot_10591,1.2052511999628127e-07
plot_10639,plot_10591,3.26187964226552e-07
plot_10640,plot_10591,5.526506356466021e-07
plot_18251,plot_10591,1.3624198122343032e-07
plot_18252,plot_10591,2.2063980434188526e-07
plot_18253,plot_10591,8.753713858215208e-08
plot_10593,plot_10592,1.4112409474780985e-07
plot_10594,plot_10592,1.937638687931028e-07
plot_10638,plot_10592,5.038255190169858e-07
plot_10639,plot_10592,6.760154099382362e-07
plot_10640,plot_10592,3.4983021583749693e-07
plot_18610,plot_10592,1.0707178755061558e-07
plot_10594,plot_10593,6.512848217631815e-07
plot_10638,plot_10593,9.497878546346943e-07
plot_17256,plot_10593,1.433693598447955e-07
plot_18104,plot_10593,2.0442601261809238e-07
plot_18361,plot_10593,1.716153326389483e-07
plot_18610,plot_10593,2.688206875405837e-07
plot_19073,plot_10593,1.4239404678202662e-07
plot_10638,plot_10594,6.110792663748886e-07
plot_10639,plot_10594,1.1792885511173468e-07
plot_10640,plot_10594,1.1229104602003044e-07
plot_17256,plot_10594,1.3648836370203792e-07
plot_18610,plot_10594,2.5782342896472856e-07
plot_18744,plot_10594,8.481040698911814e-08
plot_10599,plot_10598,2.1263533299807817e-06
plot_10600,plot_10598,5.287929962780307e-07
plot_11953,plot_10598,5.592838604693793e-07
plot_20027,plot_10598,2.4764880708944897e-06
plot_8787,plot_10598,1.3518555952853168e-06
plot_8788,plot_10598,5.473949420221382e-07
plot_10600,plot_10599,3.080987083204992e-06
plot_10601,plot_10599,2.0231333175353407e-06
plot_10602,plot_10599,4.281791416000637e-07
plot_10609,plot_10599,3.2004655392379054e-07
plot_11842,plot_10599,4.0039096365144515e-07
plot_11953,plot_10599,4.2255763164858004e-07
plot_11954,plot_10599,6.457254923387519e-07
plot_20027,plot_10599,1.827746263144965e-06
plot_8787,plot_10599,5.757113450867974e-07
plot_10601,plot_10600,3.2033537716181594e-06
plot_10602,plot_10600,4.947864924113876e-07
plot_10609,plot_10600,3.248757349460268e-07
plot_11842,plot_10600,3.5765182057088307e-07
plot_11953,plot_10600,3.45754661106771e-07
plot_11954,plot_10600,6.732824198802708e-07
plot_20027,plot_10600,1.2798021513628785e-06
plot_10602,plot_10601,2.1354305437698346e-06
plot_10603,plot_10601,3.726499513071251e-07
plot_11842,plot_10601,4.7357189612423074e-07
plot_11953,plot_10601,2.5722750077315375e-07
plot_11954,plot_10601,4.370803471624231e-07
plot_20027,plot_10601,1.5344781405124094e-06
plot_10603,plot_10602,1.974556246635148e-06
plot_10909,plot_10602,4.3680798877550415e-07
plot_11842,plot_10602,1.8112273022750658e-06
plot_20027,plot_10602,1.3722342811228877e-06
plot_10909,plot_10603,6.070488706279644e-07
plot_11842,plot_10603,1.374439361529099e-06
plot_20027,plot_10603,3.263085279911002e-07
plot_9042,plot_10603,5.869793316572249e-07
plot_10607,plot_10606,1.6722856816324076e-06
plot_10783,plot_10606,3.874124540481834e-07
plot_10811,plot_10606,2.805172148197287e-07
plot_11504,plot_10606,1.0385994996705298e-06
plot_11505,plot_10606,4.617217866091251e-07
plot_11769,plot_10606,2.614726288908939e-07
plot_11770,plot_10606,1.0963542531257765e-06
plot_11771,plot_10606,4.5044511857778826e-07
plot_12082,plot_10606,7.497253437481575e-07
plot_12083,plot_10606,2.900056725696953e-07
plot_10715,plot_10607,1.6502417584940208e-07
plot_10783,plot_10607,4.5127457662568425e-07
plot_10812,plot_10607,2.6265039716889556e-07
plot_11504,plot_10607,6.000880757651802e-07
plot_11505,plot_10607,1.5303277297191582e-06
plot_11769,plot_10607,2.0126451782543873e-07
plot_11770,plot_10607,1.1616202887543088e-06
plot_11771,plot_10607,6.432790207601326e-07
plot_12082,plot_10607,2.19668216933528e-07
plot_12084,plot_10607,4.5974406928975325e-07
plot_18074,plot_10607,2.044788601621484e-07
plot_16750,plot_10608,1.2872020500541683e-06
plot_17019,plot_10608,1.569571051357793e-06
plot_8786,plot_10608,2.1478343748306864e-06
plot_8790,plot_10608,7.293426902327418e-07
plot_10713,plot_10609,3.1011319278509086e-07
plot_10967,plot_10609,8.819355841971741e-07
plot_11953,plot_10609,1.6375331077144781e-06
plot_11954,plot_10609,2.6645456536806934e-06
plot_11977,plot_10610,1.0634880843914949e-07
plot_11978,plot_10610,6.655086679054034e-08
plot_11993,plot_10610,1.0895470585162127e-07
plot_12067,plot_10610,7.831653497254445e-08
plot_7985,plot_10610,5.226456575660035e-07
plot_10612,plot_10611,6.080833977140967e-06
plot_10917,plot_10611,5.534993187086506e-07
plot_19865,plot_10611,8.099573449754975e-07
plot_6061,plot_10611,6.561144066585621e-07
plot_7277,plot_10611,1.0733584589438577e-06
plot_7554,plot_10611,6.99670405284038e-07
plot_9956,plot_10611,9.76229269375103e-07
plot_10613,plot_10612,1.1713992658793262e-06
plot_10614,plot_10612,1.8067860961286533e-06
plot_10759,plot_10612,4.7627932595460154e-07
plot_10913,plot_10612,6.181506453962952e-07
plot_10917,plot_10612,7.352196994554138e-07
plot_19865,plot_10612,4.938375084700863e-07
plot_9956,plot_10612,6.442571581484073e-07
plot_10614,plot_10613,1.0163872497878697e-05
plot_10758,plot_10613,1.5718857438842319e-06
plot_11996,plot_10613,9.042887207354029e-07
plot_12021,plot_10613,1.2851324323081825e-06
plot_19865,plot_10613,8.748378741147712e-07
plot_7276,plot_10613,7.62546323208936e-07
plot_7554,plot_10613,6.012386785876564e-07
plot_10917,plot_10614,8.898608062510277e-07
plot_19865,plot_10614,1.0427838719646706e-06
plot_7554,plot_10614,6.523815254701431e-07
plot_11881,plot_10616,3.6617123722845586e-06
plot_16335,plot_10616,5.408880542598026e-07
plot_16345,plot_10616,4.753938962055833e-07
plot_16347,plot_10616,5.766937040111674e-07
plot_19460,plot_10616,3.0516640740731545e-07
plot_6249,plot_10616,3.3383220364700084e-07
plot_6390,plot_10616,3.937673705172706e-07
plot_18289,plot_10618,2.4581849860231493e-07
plot_18290,plot_10618,1.6906848770810203e-07
plot_18291,plot_10618,1.6697368428107493e-07
plot_6447,plot_10618,3.6258349912046926e-07
plot_6490,plot_10618,3.65634502434404e-07
plot_10755,plot_10620,4.08209377464291e-07
plot_10881,plot_10620,6.888146366658726e-07
plot_10912,plot_10620,1.2696421684563906e-06
plot_12063,plot_10620,5.836425511472474e-07
plot_17663,plot_10620,3.872828463722872e-06
plot_10630,plot_10621,1.3252507458334315e-06
plot_10755,plot_10621,2.538079428970384e-06
plot_12063,plot_10621,7.071385232223047e-07
plot_12066,plot_10621,3.06809320591683e-07
plot_10755,plot_10630,1.7397178376752964e-06
plot_17663,plot_10630,6.688164193736701e-07
plot_11981,plot_10631,3.0792453979044105e-06
plot_12064,plot_10631,3.6249363889593572e-06
plot_12118,plot_10631,4.519441862242632e-06
plot_16286,plot_10631,4.3608193777715e-06
plot_17722,plot_10631,4.438207476390035e-06
plot_3673,plot_10631,3.818687016508195e-06
plot_11979,plot_10632,8.064910258172914e-07
plot_11980,plot_10632,1.2702881477131003e-06
plot_19625,plot_10632,5.017375289886742e-06
plot_8056,plot_10632,1.2084965925925047e-06
plot_10634,plot_10633,5.880596033511449e-06
plot_12046,plot_10633,3.932268423780315e-07
plot_16315,plot_10633,1.2544426480049176e-06
plot_16782,plot_10633,3.552719404260997e-07
plot_19625,plot_10633,7.025653382973233e-07
plot_16315,plot_10634,1.315977783291565e-06
plot_19625,plot_10634,8.365943772338429e-07
plot_5839,plot_10634,8.446833054634456e-07
plot_5840,plot_10634,1.2096876413550042e-06
plot_8056,plot_10634,1.4515503800996977e-06
plot_10639,plot_10638,1.3837949118179218e-07
plot_10640,plot_10638,4.6517054188454346e-07
plot_18361,plot_10638,1.1350945699153889e-07
plot_18610,plot_10638,1.5777466793143693e-07
plot_18744,plot_10638,6.340513081921579e-08
plot_19531,plot_10638,7.891128706426272e-08
plot_10640,plot_10639,4.209571940662416e-07
plot_18252,plot_10639,9.660591565230695e-08
plot_18184,plot_10640,1.4608834095897822e-07
plot_18251,plot_10640,1.0498121916902276e-07
plot_18546,plot_10640,1.0460949603234264e-07
plot_19073,plot_10640,1.61845894157076e-07
plot_19531,plot_10640,1.5057968089783888e-07
plot_10652,plot_10651,2.1631806779280315e-05
plot_10653,plot_10651,8.554342596810374e-06
plot_11997,plot_10651,1.0166151859918045e-05
plot_11998,plot_10651,3.018194451268394e-06
plot_11999,plot_10651,1.3979854980189228e-05
plot_12025,plot_10651,1.1904207268044053e-05
plot_10653,plot_10652,4.027879214079749e-06
plot_11097,plot_10652,4.804042863491024e-06
plot_11903,plot_10652,3.825872149279311e-06
plot_11904,plot_10652,4.083888410595999e-06
plot_12025,plot_10652,3.916871435510476e-06
plot_6707,plot_10652,6.251815577903195e-06
plot_12025,plot_10653,1.8213062092100626e-05
plot_6451,plot_10653,2.9510434892584364e-06
plot_6707,plot_10653,6.521818429998126e-06
plot_3484,plot_107,1.2276763110543712e-07
plot_46,plot_107,1.2470916135746062e-07
plot_47,plot_107,9.90011143185633e-08
plot_54,plot_107,1.0610921239972173e-07
plot_56,plot_107,2.758791219994766e-07
plot_72,plot_107,9.858605780515409e-08
plot_94,plot_107,1.0010648793826165e-07
plot_10707,plot_10706,8.364686947297447e-07
plot_10708,plot_10706,3.35918130726971e-06
plot_15377,plot_10706,3.521653352480127e-08
plot_15764,plot_10706,3.521653352480127e-08
plot_18404,plot_10706,2.5883746476996583e-07
plot_18650,plot_10706,2.293422076433899e-07
plot_18652,plot_10706,2.0402913541412157e-07
plot_10708,plot_10707,7.466242404352917e-07
plot_12663,plot_10707,8.312142158520035e-07
plot_15377,plot_10707,6.31205998122369e-08
plot_15722,plot_10707,5.864194840685063e-08
plot_15764,plot_10707,6.31205998122369e-08
plot_15773,plot_10707,5.864194840685063e-08
plot_18404,plot_10707,3.088046384347174e-07
plot_18652,plot_10707,3.5123148006368796e-07
plot_15377,plot_10708,3.0248892234824526e-08
plot_15764,plot_10708,3.0248892234824526e-08
plot_18404,plot_10708,2.7253633990998633e-07
plot_18650,plot_10708,2.488451631599925e-07
plot_18651,plot_10708,2.682068582998083e-07
plot_18652,plot_10708,2.0352315358064166e-07
plot_10710,plot_10709,2.16394928316961e-05
plot_10711,plot_10709,1.3943630736324015e-05
plot_16253,plot_10709,3.1465248384129294e-06
plot_16254,plot_10709,3.419569482525017e-06
plot_6448,plot_10709,5.884228998023832e-06
plot_10711,plot_10710,3.644980329963167e-06
plot_10746,plot_10710,4.455754610300161e-06
plot_6448,plot_10710,4.9947149676652076e-06
plot_6472,plot_10710,4.384074884302894e-06
plot_10745,plot_10711,2.8534198890362624e-06
plot_10746,plot_10711,4.055741728054003e-06
plot_16253,plot_10711,1.4716587627941885e-05
plot_16254,plot_10711,1.687147796661271e-05
plot_6487,plot_10711,4.651154584865235e-06
plot_6535,plot_10711,5.015488340906894e-06
plot_10745,plot_10712,1.5540272211889745e-05
plot_10746,plot_10712,9.168155524991722e-06
plot_16253,plot_10712,3.916961435182553e-06
plot_16254,plot_10712,3.47310413203976e-06
plot_17094,plot_10712,1.2307440440007242e-05
plot_6487,plot_10712,3.5820431235821467e-06
plot_6535,plot_10712,5.13492453101595e-06
plot_10714,plot_10713,2.784674009511567e-06
plot_10715,plot_10713,1.2267511037707314e-06
plot_10716,plot_10713,3.050301544795317e-07
plot_11769,plot_10713,3.1221193949269244e-07
plot_11928,plot_10713,2.857831815125793e-07
plot_8711,plot_10713,6.141644925559009e-07
plot_10715,plot_10714,1.1290334600634652e-06
plot_10716,plot_10714,2.975715387208209e-07
plot_10783,plot_10714,2.9895782022798395e-07
plot_10811,plot_10714,3.0303781517332296e-07
plot_11505,plot_10714,2.2474351679025618e-07
plot_11769,plot_10714,4.967368981662696e-07
plot_11771,plot_10714,2.4309428044163345e-07
plot_10716,plot_10715,1.7184264099175303e-06
plot_10783,plot_10715,2.74379765123689e-07
plot_11505,plot_10715,2.0312664634183217e-07
plot_11928,plot_10715,8.758036814097537e-07
plot_8711,plot_10715,5.868120871120044e-07
plot_11843,plot_10716,2.347007410646673e-07
plot_11928,plot_10716,1.013596576831835e-06
plot_11849,plot_10717,8.548218115515088e-07
plot_16290,plot_10717,2.9126352011012803e-07
plot_18070,plot_10717,1.5655146072488528e-07
plot_18072,plot_10717,1.024360509304765e-07
plot_18391,plot_10717,2.99216444191692e-07
plot_18470,plot_10717,3.2497039792624e-07
plot_8784,plot_10717,1.727925715866213e-07
plot_8785,plot_10717,8.008561268863299e-07
plot_10746,plot_10745,2.0564126144055726e-05
plot_16253,plot_10745,3.606054778859144e-06
plot_16254,plot_10745,3.795041064430905e-06
plot_16253,plot_10746,4.054841099466128e-06
plot_16254,plot_10746,4.999284339360651e-06
plot_12063,plot_10755,9.678449612446881e-07
plot_17663,plot_10755,6.338945788606973e-07
plot_10881,plot_10758,2.159989386420414e-06
plot_10912,plot_10758,1.468933279886458e-06
plot_10918,plot_10758,2.535837524250782e-06
plot_12379,plot_10758,9.482453891824192e-07
plot_12381,plot_10758,6.069097140221099e-07
plot_12382,plot_10758,9.303820673699578e-07
plot_19846,plot_10758,1.232949274373048e-06
plot_10913,plot_10759,3.12783194366114e-06
plot_10917,plot_10759,3.906672679724248e-06
plot_10918,plot_10759,2.146006251642548e-06
plot_12335,plot_10759,6.349782389432098e-07
plot_19469,plot_10759,3.7142544107312993e-07
plot_10936,plot_10781,8.456065930652885e-07
plot_11482,plot_10781,1.3842414114978345e-06
plot_16750,plot_10781,4.208141032407874e-06
plot_19958,plot_10781,6.561033852298162e-07
plot_5948,plot_10781,1.536627362555639e-06
plot_8840,plot_10781,4.855670305455396e-06
plot_16775,plot_10782,2.55717433506969e-06
plot_18646,plot_10782,6.050185573884237e-07
plot_18891,plot_10782,4.803543410504264e-07
plot_19418,plot_10782,3.8597408329781405e-06
plot_19461,plot_10782,6.798180288983399e-07
plot_19514,plot_10782,1.295134550049863e-06
plot_9745,plot_10782,1.0327125628926257e-06
plot_9746,plot_10782,1.2635482778986646e-06
plot_9747,plot_10782,5.33207720671431e-07
plot_10811,plot_10783,2.588792849542149e-07
plot_11505,plot_10783,3.061290051626441e-06
plot_11769,plot_10783,8.518227531659855e-07
plot_11771,plot_10783,3.2730138736153767e-07
plot_11505,plot_10811,2.2100835400580213e-07
plot_11769,plot_10811,1.8724100550989155e-06
plot_11771,plot_10811,1.6484792750225839e-06
plot_12083,plot_10811,2.642651775831505e-06
plot_12084,plot_10811,4.656205411027735e-07
plot_11600,plot_10812,4.6431647004380767e-07
plot_11601,plot_10812,5.608938370394752e-07
plot_11770,plot_10812,1.66426141687616e-06
plot_12082,plot_10812,1.7782853083569378e-06
plot_18142,plot_10812,5.282616657369081e-07
plot_18393,plot_10812,3.58739630102048e-07
plot_18394,plot_10812,2.6902204220240636e-07
plot_10814,plot_10813,5.089084964346575e-08
plot_10815,plot_10813,3.5988137799213436e-08
plot_10816,plot_10813,2.086881324529573e-08
plot_10856,plot_10813,2.7671987128673487e-08
plot_11779,plot_10813,1.2267016418917466e-07
plot_11820,plot_10813,1.7369397770170765e-08
plot_16812,plot_10813,8.093184773557667e-08
plot_16837,plot_10813,1.1866746462394864e-08
plot_8966,plot_10813,1.6886365618919957e-08
plot_10815,plot_10814,1.1554370416617162e-07
plot_10816,plot_10814,2.2245657020397727e-08
plot_11780,plot_10814,3.735473946265177e-08
plot_11820,plot_10814,9.636773111345666e-08
plot_16812,plot_10814,4.446142544951878e-08
plot_16837,plot_10814,1.1243881217912826e-08
plot_8966,plot_10814,1.1125015891968816e-08
plot_9759,plot_10814,8.888351590755277e-09
plot_9806,plot_10814,1.2064364524826956e-08
plot_10816,plot_10815,1.1348534573648564e-07
plot_10856,plot_10815,1.841196241325852e-08
plot_11779,plot_10815,3.534121669832741e-08
plot_11780,plot_10815,5.8257418177860545e-08
plot_11820,plot_10815,1.198950276272423e-07
plot_16812,plot_10815,9.187595250824069e-08
plot_8901,plot_10815,2.981705017690261e-08
plot_8966,plot_10815,1.3402768306121307e-08
plot_11780,plot_10816,2.2384342651802517e-07
plot_11820,plot_10816,9.901358864680762e-08
plot_11821,plot_10816,1.6331632187672487e-07
plot_16812,plot_10816,1.0423822780838105e-07
plot_17603,plot_10816,1.7334874951073092e-07
plot_8168,plot_10816,3.2755738346619866e-08
plot_8901,plot_10816,4.5812160560258625e-08
plot_8902,plot_10816,4.0235034558574984e-08
plot_10855,plot_10817,3.06055448711549e-08
plot_11520,plot_10817,1.157566467605109e-08
plot_11692,plot_10817,1.236998095222868e-08
plot_11822,plot_10817,1.6972596577299917e-08
plot_11823,plot_10817,5.108988964639997e-08
plot_11828,plot_10817,4.194553566899631e-09
plot_8996,plot_10817,1.745400898779268e-08
plot_9420,plot_10817,2.2373331730825573e-08
plot_9421,plot_10817,1.526236504821347e-08
plot_10891,plot_10854,3.1148644567983597e-06
plot_10892,plot_10854,3.3578313420678716e-05
plot_10893,plot_10854,1.5337607739483374e-05
plot_18516,plot_10854,9.291407659951955e-06
plot_18917,plot_10854,3.5934473838499203e-06
plot_6758,plot_10854,2.5976319854602864e-06
plot_6766,plot_10854,5.149619396762155e-06
plot_10856,plot_10855,4.779691004679639e-08
plot_11493,plot_10855,7.141550589415274e-08
plot_11692,plot_10855,1.0986570328274014e-08
plot_11822,plot_10855,4.1413146704168216e-08
plot_11823,plot_10855,2.4238694112359888e-08
plot_11824,plot_10855,2.4948221779075594e-08
plot_11825,plot_10855,7.178941794544289e-08
plot_7804,plot_10855,4.075658154159371e-09
plot_8996,plot_10855,2.5674271934981985e-08
plot_8997,plot_10855,1.7962958776805174e-08
plot_9420,plot_10855,1.7446507246851145e-08
plot_11493,plot_10856,1.5659643049155678e-07
plot_11779,plot_10856,4.9681917925351597e-08
plot_11822,plot_10856,5.2263495150723126e-08
plot_11824,plot_10856,1.5581706423180938e-07
plot_11825,plot_10856,3.567902164260783e-08
plot_16812,plot_10856,3.2615324231521794e-08
plot_8966,plot_10856,1.4840171578023824e-08
plot_10912,plot_10881,4.98199975161871e-06
plot_10918,plot_10881,2.5199431941858704e-06
plot_12218,plot_10882,4.410981620064062e-07
plot_12219,plot_10882,2.4023563120443388e-06
plot_12292,plot_10882,1.8800733240516824e-06
plot_16986,plot_10882,9.270537982330904e-07
plot_19388,plot_10882,4.467463568779432e-06
plot_6576,plot_10882,6.831726217179981e-07
plot_7093,plot_10882,2.3130480960912698e-07
plot_10890,plot_10889,2.926556417281076e-06
plot_12380,plot_10889,8.080207900445598e-06
plot_12381,plot_10889,1.6293061649158757e-06
plot_12382,plot_10889,1.4717458578681648e-06
plot_16962,plot_10889,3.103292487755146e-06
plot_18977,plot_10889,1.4071561529844425e-06
plot_19723,plot_10889,1.6327765825126707e-06
plot_11996,plot_10890,1.2399917345429484e-06
plot_12021,plot_10890,1.4375344439718309e-06
plot_12379,plot_10890,1.5544028185786147e-06
plot_12380,plot_10890,5.249201114988441e-06
plot_12381,plot_10890,6.8634757822094035e-06
plot_12382,plot_10890,1.3107831205621325e-06
plot_16962,plot_10890,2.1732326450561345e-06
plot_10892,plot_10891,6.340289901332565e-06
plot_10893,plot_10891,3.1497715145387e-05
plot_16324,plot_10891,3.291773450286666e-06
plot_16823,plot_10891,3.4076515363801356e-06
plot_6677,plot_10891,4.738784548771259e-06
plot_7182,plot_10891,2.3279271947735117e-06
plot_10893,plot_10892,1.0018060455010485e-05
plot_11666,plot_10892,2.4218402239041943e-06
plot_16288,plot_10892,4.544372838533565e-06
plot_16324,plot_10892,5.407544146192231e-06
plot_18917,plot_10892,2.387224096912354e-06
plot_6397,plot_10892,5.242943298424162e-06
plot_6677,plot_10892,7.599322520914979e-06
plot_18516,plot_10893,9.43062752142931e-06
plot_6677,plot_10893,3.6729669145794996e-06
plot_110,plot_109,9.404956556794855e-06
plot_16418,plot_109,8.331844572449767e-07
plot_20326,plot_109,1.3556266616427174e-06
plot_20327,plot_109,1.009919529169427e-06
plot_49,plot_109,1.6014707075468269e-06
plot_50,plot_109,1.3775309801156006e-06
plot_87,plot_109,9.208289907929804e-07
plot_12106,plot_10906,1.83024897338481e-07
plot_12648,plot_10906,1.8520219750531396e-07
plot_12682,plot_10906,1.9271283822633632e-07
plot_297,plot_10906,2.501323052166617e-07
plot_394,plot_10906,2.512437137313429e-07
plot_408,plot_10906,2.627001722254867e-07
plot_10910,plot_10909,1.897922992560581e-06
plot_10971,plot_10909,1.0723120603019192e-06
plot_10972,plot_10909,6.333931970921719e-07
plot_16831,plot_10909,6.167553955904339e-07
plot_9840,plot_10909,1.120707525848875e-06
plot_10911,plot_10910,1.0331746506221532e-06
plot_10972,plot_10910,1.42230905410417e-06
plot_16831,plot_10910,4.0691931911332095e-07
plot_10970,plot_10911,1.2796560943778313e-06
plot_10971,plot_10911,1.019698546541596e-06
plot_10972,plot_10911,1.2031275058959996e-06
plot_16831,plot_10911,3.9049150140449284e-07
plot_7669,plot_10911,1.3104267493798846e-07
plot_9346,plot_10911,1.1641486295429833e-07
plot_10918,plot_10912,5.042144145159524e-07
plot_17663,plot_10912,6.664325228808155e-07
plot_10917,plot_10913,3.164915422656394e-06
plot_10918,plot_10913,5.317751384061753e-07
plot_12314,plot_10913,3.341880183429763e-07
plot_12335,plot_10913,6.701321216510633e-07
plot_19469,plot_10913,6.158826395951226e-07
plot_10967,plot_10916,3.161567813465732e-06
plot_16120,plot_10916,4.831495103594331e-07
plot_10918,plot_10917,1.8644642043873696e-06
plot_12335,plot_10917,4.6360793229819543e-07
plot_19469,plot_10917,3.85814741132764e-07
plot_10942,plot_10936,5.910159852983094e-07
plot_11474,plot_10936,8.541832470385944e-07
plot_11481,plot_10936,4.381597935157864e-06
plot_11482,plot_10936,7.91435608885541e-06
plot_11737,plot_10936,3.6505864727288506e-06
plot_12405,plot_10936,2.205907517530108e-06
plot_16750,plot_10936,6.019156821390334e-07
plot_10943,plot_10942,1.014157813877338e-06
plot_11472,plot_10942,9.593709974623828e-07
plot_11473,plot_10942,2.9690381775594413e-06
plot_11474,plot_10942,2.7162152211705124e-06
plot_11481,plot_10942,2.5359984779565126e-06
plot_11737,plot_10942,2.112777056715937e-06
plot_16814,plot_10942,2.7261035971966983e-06
plot_19490,plot_10942,3.17655973408713e-06
plot_11472,plot_10943,1.1032862239778845e-06
plot_11473,plot_10943,5.948177120020112e-06
plot_11474,plot_10943,8.227002936081914e-06
plot_11481,plot_10943,1.2780472948030073e-06
plot_16814,plot_10943,9.231382191542645e-07
plot_18594,plot_10943,2.8107530417579417e-06
plot_8898,plot_10943,2.0172863204746524e-06
plot_11696,plot_10944,7.209207781130705e-07
plot_11740,plot_10944,4.062907397973589e-07
plot_17710,plot_10944,4.1215566226404436e-07
plot_18979,plot_10944,3.662193698540854e-06
plot_19845,plot_10944,4.0565425492159975e-07
plot_7802,plot_10944,1.092209497235526e-06
plot_8104,plot_10944,8.176583125083373e-07
plot_8105,plot_10944,7.323069447350302e-07
plot_8106,plot_10944,4.2828561877389216e-06
plot_8107,plot_10944,2.760792677304777e-06
plot_11086,plot_10945,9.527732815118059e-07
plot_11743,plot_10945,4.781238038185312e-06
plot_17701,plot_10945,8.752771623445077e-07
plot_11954,plot_10967,9.452190098158766e-07
plot_10971,plot_10970,1.00103797460285e-06
plot_7488,plot_10970,3.297921933777847e-07
plot_7670,plot_10970,1.4254615874736968e-07
plot_7671,plot_10970,1.657685261740133e-07
plot_9346,plot_10970,1.4883056346717024e-07
plot_9838,plot_10970,6.537071901578996e-07
plot_9839,plot_10970,3.684233022286836e-07
plot_10972,plot_10971,1.2576482545718067e-06
plot_11695,plot_10971,3.866082239285588e-07
plot_16831,plot_10971,2.273987002650163e-06
plot_9838,plot_10971,2.6423630753924435e-07
plot_9839,plot_10971,3.000711505263987e-07
plot_16831,plot_10972,2.457845661924028e-06
plot_11218,plot_10989,3.446884649798218e-08
plot_11294,plot_10989,1.6311466559463022e-07
plot_11581,plot_10989,3.152585172467209e-08
plot_11850,plot_10989,2.2193239614544614e-08
plot_17708,plot_10989,3.150032227423661e-07
plot_16418,plot_110,6.770314194806207e-07
plot_20326,plot_110,8.392842594631912e-07
plot_4271,plot_110,5.70899608726931e-07
plot_49,plot_110,1.0895687332109835e-06
plot_50,plot_110,1.0736652728367673e-06
plot_83,plot_110,2.2019244655001892e-06
plot_87,plot_110,3.403630157858025e-06
plot_11085,plot_11048,1.4276862630300823e-05
plot_11190,plot_11048,2.307165763080901e-06
plot_11664,plot_11048,2.8831305553049856e-06
plot_11665,plot_11048,2.707477492398113e-06
plot_16410,plot_11048,1.0697138900384378e-06
plot_7184,plot_11048,1.8664292735258626e-06
plot_9750,plot_11048,1.0672413327545467e-05
plot_11059,plot_11054,7.9394364730114e-06
plot_11095,plot_11054,1.3650277413195637e-06
plot_7789,plot_11054,7.295904122080973e-07
plot_7790,plot_11054,1.1503342186348707e-06
plot_7983,plot_11054,8.317321000746613e-07
plot_8233,plot_11054,1.3940930102764317e-06
