unit_id,timestamp,hour,o_arrive,o_leave,o_stay,商业,办公,交通,居住,公服,教育,医疗,文体,其它,norm_o_arrive,norm_o_leave,norm_o_stay,norm_商业,norm_办公,norm_交通,norm_居住,norm_公服,norm_教育,norm_医疗,norm_文体,norm_其它
plot_10849,2021-04-01 08:00:00,8,11.98,0.0,1125.04,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.0,0.5,0.7231403858948768,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 09:00:00,9,30.43,0.0,1437.13,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.5565610859728506,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 10:00:00,10,21.46,0.0,1244.75,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.285972850678733,0.5,0.8293368817919716,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 11:00:00,11,21.53,0.0,1126.71,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.28808446455505277,0.5,0.7246218673763585,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 12:00:00,12,20.48,0.0,748.04,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.2564102564102564,0.5,0.38869815923708134,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 13:00:00,13,24.89,0.0,669.63,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.38944193061840116,0.5,0.31913949878021736,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 14:00:00,14,20.1,0.0,608.56,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.244947209653092,0.5,0.2649634065202927,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 15:00:00,15,40.79,0.0,883.31,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.8690799396681748,0.5,0.5086981592370814,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 16:00:00,16,23.44,0.0,1145.21,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.34570135746606334,0.5,0.7410334885783988,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 17:00:00,17,45.13,0.0,1331.15,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,1.0,0.5,0.905983588378798,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 18:00:00,18,14.12,0.0,1418.31,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.06455505279034686,0.5,0.9833045021068971,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 19:00:00,19,20.86,0.0,1357.77,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.26787330316742075,0.5,0.9295985806165445,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 20:00:00,20,19.72,0.0,1206.14,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.23348416289592752,0.5,0.7950853847859837,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 21:00:00,21,40.72,0.0,782.45,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.866968325791855,0.5,0.4192237746728765,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 22:00:00,22,22.45,0.0,685.56,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.3158371040723981,0.5,0.3332712353071634,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-01 23:00:00,23,26.01,0.0,585.62,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.4232277526395173,0.5,0.2446129962297627,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-02 00:00:00,0,14.75,0.0,411.36,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.0835595776772247,0.5,0.09002439565313819,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-02 01:00:00,1,30.83,0.0,309.88,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.568627450980392,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-02 02:00:00,2,24.05,0.0,372.48,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.36410256410256403,0.5,0.055533377689066334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-02 03:00:00,3,18.43,0.0,389.55,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.19457013574660628,0.5,0.07067642492792195,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-02 04:00:00,4,14.16,0.0,477.59,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.06576168929110103,0.5,0.14877799955644266,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
plot_10849,2021-04-02 05:00:00,5,12.32,0.0,710.63,16.0,29.0,11.0,28.0,24.0,17.0,29.0,34.0,38.0,0.010256410256410251,0.5,0.35551119982257706,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
